iata,name,city,country,latitude,longitude
OCF,Taylor Field,OCF,US,29.175009605736896,-82.22517085149597
OCH,Nacogdoches Airport,OCH,US,31.581432099399542,-94.69846231377326
OCI,Oceanic Airport,OCI,US,60.24651002698704,-147.86321364323763
OCJ,Boscobel Airport,OCJ,JM,18.397674604941287,-76.96541975658758
OCN,Oceanside Municipal Airport,OCN,US,33.214362990314925,-117.3532094132759
OCV,Aguasclaras Airport,OCV,CO,8.24486307354767,-73.33286560878634
OCW,Warren Field,OCW,US,35.54630227107859,-77.0456334982002
ODA,Ouadda Airport,ODA,CF,7.998490466222493,22.40264993987935
ODB,Cordoba Airport,ODB,ES,37.83813126594134,-4.847223036965262
ODC,Oakdale Airport,ODC,US,37.75219041070966,-120.79669026447284
ODD,Oodnadatta Airport,ODD,AU,-27.553539772248794,135.45295116662123
ODE,Beldringe Airport,ODE,DK,55.47377532556265,10.330428893212506
ODH,Odiham Raf Station,ODH,GB,51.24534522928574,-0.9453803568432164
ODJ,Ouanda Djalle Airport,ODJ,CF,8.915223088695972,22.883934097102422
ODL,Cordillo Downs Airport,ODL,AU,-26.717022598935237,140.6382258788198
ODM,Metropolitan Area Airport,ODM,US,39.0585323913663,-79.42913729210288
ODN,Long Seridan Airport,ODN,MY,4.027893180924396,115.06711777731596
ODO,Bodaybo Airport,ODO,RU,57.86300623308437,114.24778194485957
ODR,Ord River Airport,ODR,AU,-17.503860682227785,128.80090699054077
ODS,Odesa International Airport,ODS,UA,46.43250024196044,30.687619884233335
ODW,Oak Harbor Airport,ODW,US,48.24877731586106,-122.68172685274799
ODY,Oudomxay Airport,ODY,LA,20.58064404481238,104.16945533391223
OEA,Oneal Airport,OEA,US,38.680382383063126,-87.53075934592432
OEC,Ocussi Airport,OEC,TL,-9.207431387993811,124.34330697213699
OEL,Yuzhny Airport,OEL,RU,52.98140856157373,36.102071348747934
OEM,Vincent Fayks Airport,OEM,SR,3.3460736024526927,-55.44512609708903
OEO,Osceola Municipal Airport,OEO,US,45.29804338686176,-92.69884247198199
OER,Ornskoldsvik Airport,OER,SE,63.40351225382614,18.993550553416952
OES,San Antonio Oeste Airport,OES,AR,-40.737300681801635,-64.94476493060704
OFF,Omaha Off-Line Point,OMA,US,41.281608702043705,-95.96470425381276
OFI,Ouango Fitini Airport,OFI,CI,9.597043307497911,-4.027893180924396
OFJ,Olafsfjordur Airport,OFJ,IS,66.07349467208665,-18.666965058252792
OFK,Stefan Field,OFK,US,41.98061709189198,-97.43147371769464
OFU,Ofu Airport,OFU,AS,-14.16924621621167,-169.6986454008514
OGA,Searle Field,OGA,US,41.13263886115114,-101.71146832711057
OGB,Orangeburg Municipal Airport,OGB,US,33.49511108595913,-80.8615304138921
OGD,Ogden Municipal Airport,OGD,US,41.19566443171744,-112.00752087823041
OGE,Ogeranang Airport,OGE,PG,-6.468693297340187,147.4678822940773
OGG,Kahului Airport,OGG,US,20.895770190096552,-156.4289402209723
OGL,Ogle Airport,OGL,GY,6.795279646277993,-58.103647457922264
OGN,Yonaguni Airport,OGN,JP,24.45956823861786,122.97965970434394
OGO,Abengourou Airport,OGO,CI,6.697876452958557,-3.4492058303818887
OGR,Bongor Airport,OGR,TD,10.284592347466196,15.383916812922982
OGS,Ogdensburg Airport,OGS,US,44.679248738626114,-75.464273950613
OGV,Ongava Game Reserve,OGV,NA,-19.457646539593686,15.905307840952368
OGX,Ain El Beida Airport,OGX,DZ,31.913748123277344,5.402992114634614
OGZ,Beslan Airport,OGZ,RU,43.195287688603294,44.604765525727124
OHA,Ohakea Raf Base,OHA,NZ,-40.21017741751132,175.388111017202
OHB,Ambohibary Airport,OHB,MG,-18.91906563297067,48.7243292368232
OHC,Northeast Cape Afs,OHC,US,63.32329851221352,-168.96524700853212
OHD,St Paul The Apostle Airport,OHD,MK,41.18420678938474,20.74680205675128
OHE,Gu-Lian Airport,OHE,CN,52.91265246229379,122.42388721158001
OHH,Novostroyka Airport,OHH,RU,53.514258939483106,142.88421064397343
OHI,Oshakati Airport,OHI,NA,-17.784610485419282,15.80217539957976
OHO,Okhotsk Airport,OHO,RU,59.41571996729254,143.0503754861015
OHR,Wyk Auf Foehr Airport,OHR,DE,54.68309213667446,8.537071372845508
OHT,Kohat Airport,OHT,PK,33.581055356285404,71.43637479327307
OIA,Ourilandia Airport,OIA,BR,-6.778090621458009,-51.05626851758686
OIC,Eaton Airport,OIC,US,42.53065564084769,-75.53302663479835
OIL,Splane Memorial Airport,FKL,US,41.43057854293627,-79.69843116050896
OIM,Oshima Airport,OIM,JP,34.77853778195038,139.3662534100667
OIR,Okushiri Airport,OIR,JP,42.16396327487722,139.52095719476748
OIT,Oita Airport,OIT,JP,33.477922914912796,131.7344595786829
OJC,Johnson Executive Airport,MKC,US,38.84653697990744,-94.73283865586593
OKA,Naha Airport,OKA,JP,26.19562986335856,127.65499249310938
OKB,Fraser Island Airport,OKB,AU,-25.250249719958752,153.16880896785517
OKC,Will Rogers World Airport,OKC,US,35.391601901472384,-97.59763172963355
OKD,Okadama Airport,SPK,JP,43.11507394699066,141.38879536671251
OKE,Okino Erabu Airport,OKE,JP,27.43321915982985,128.61757105283928
OKF,Okaukuejo Airport,OKF,NA,-19.17116791523584,16.002711461158626
OKG,Okoyo Airport,OKG,CG,-1.4667719184811312,15.000034568358878
MSM,Masi Manimba Airport,MSM,CD,-4.767008868465808,17.922119268884565
MSN,Dane County Regional Airport,MSN,US,43.08069760489799,-89.36422800596587
MSO,Johnson-Bell Field,MSO,US,46.91378269163622,-114.0873544616343
MSP,Minneapolis International Airport,MSP,US,44.88551362137133,-93.21450126375044
MSQ,Minsk International 2 Airport,MSQ,BY,53.86376313440724,27.553539772248794
MSR,Mus Airport,MSR,TR,38.72048925386944,41.6253823682542
MSS,Richards Field,MSS,US,44.937081549604926,-74.84547930237736
MST,Maastricht/Aachen Airport,MST,NL,50.907298676694296,5.775414582431906
MSU,Moshoeshoe International Airport,MSU,LS,-29.306791275583123,27.50770408027613
MSV,Sullivan County Intl Airport,MSV,US,41.69986899624778,-74.79391137414376
MSW,Massawa Airport,MSW,ER,15.601641045548186,39.442412928383106
MSX,Mossendjo Airport,MSX,CG,-2.950732648338834,12.736851386875152
MSY,Louis Armstrong Intl Airport,MSY,US,29.988611494385058,-90.2465791637048
MSZ,Yuri Gagarin Airport,MSZ,AO,-15.212029979817734,12.163894138159463
MTA,Matamata Airport,MTA,NZ,-37.82094309489501,175.77199496931337
MTB,Montel Libano Airport,MTB,CO,8.061516036788786,-75.464273950613
MTC,Selfridge Angb,MTC,US,42.58222356908129,-82.8783418418243
MTD,Mount Sanford Airport,MTD,AU,-17.005386646411083,130.5713466649214
MTE,Monte Alegre Airport,MTE,BR,-1.988163480119046,-54.06429748843882
MTF,Mizan Teferi Airport,MTF,ET,6.96143723133007,35.534841213651305
MTG,Mato Grosso Airport,MTG,BR,-14.00308820427277,-54.99821998950593
MTH,Marathon Flight Strip,MTH,US,24.71739934204938,-81.05061054068555
MTI,Mosteiros Airport,MTI,CV,14.994305747192529,-24.430920717691535
MTJ,Montrose County Airport,MTJ,US,38.497032784983304,-107.89368428075338
MTK,Makin Island Airport,MTK,KI,2.9965691940851436,174.00155529493273
MTL,Maitland Airport,MTL,AU,-32.7388076542582,151.5530730781753
MTM,Metlakatla Sea Plane Base,MTM,US,55.129998244257564,-131.5797557939821
MTN,Glenn L Martin Airport,BWI,US,39.31636520234511,-76.40965409401281
MTO,Coles County Memorial Airport,MTO,US,39.476792685570366,-88.27560513529255
MTP,Sky Portal Airport,MTP,US,41.069613290584854,-71.92339460185167
MTQ,Mitchell Airport,MTQ,AU,-26.58524092908901,147.97208685860764
MTR,S Jeronimo Airport,MTR,CO,8.743336255590723,-75.87680371610342
MTS,Matsapha International Airport,MTS,SZ,-26.52794588723636,31.31214506118262
MTT,Minatitlan Airport,MTT,MX,17.979416018284507,-94.51511954588261
MTU,Montepuez Airport,MTU,MZ,-13.13792265625924,38.98404917846731
MTV,Mota Lava Airport,MTV,VU,-13.670773034168615,167.67036608530276
MTW,Manitowoc Municipal Airport,MTW,US,44.1292101896704,-87.67973260191148
MTX,Metro Field,FAI,US,64.8129832607608,-147.86321364323763
MTY,Gen Mariano Escobedo Airport,MTY,MX,25.76591192682179,-100.09572560724152
MTZ,Bar Yehuda Airport,MTZ,IL,33.23155116136127,35.7525671538238
MUA,Munda Airport,MUA,SB,-8.336536165040288,157.2711845079049
MUB,Maun Airport,MUB,BW,-19.973308746456723,23.433974353605425
MUC,Munich International Airport,MUC,DE,48.35190975723367,11.791471243475348
MUD,Mueda Airport,MUD,MZ,-11.671150631056403,39.516899556376686
MUE,Kamuela Airport,MUE,US,20.007686796096692,-155.67263337417677
MUF,Muting Airport,MUF,ID,-7.500017284179439,140.33455566832106
MUG,Mulege Airport,MUG,MX,26.911828131800462,-111.9788682346622
MUH,Mersa Matruh Airport,MUH,EG,31.346521403275293,27.25560179801096
MUI,Ft Indiantown Muir,MUI,US,40.39352360049656,-76.65602584756434
MUJ,Mui Airport,MUJ,ET,6.331183660101259,35.00199083574193
MUK,Mauke Island Airport,MUK,CK,-19.337325927174742,-158.49731274694892
MUL,Spence Airport,MGR,US,31.180363391336396,-83.77789141589331
MUM,Mumias Airport,MUM,KE,0.3323155169496979,34.486328628878894
MUN,Quiriquire Airport,MUN,VE,9.740282619676833,-63.15140997156097
MUO,Mountain Home Afb,MUO,US,43.132262118037005,-115.68018189683796
MUP,Mulga Park Airport,MUP,AU,-31.13452599181644,141.05075564431024
MUQ,Muccan Airport,MUQ,AU,-20.672317136305,120.00027654687102
MUR,Marudi Airport,MUR,MY,4.182591842983307,114.32227198794773
MUS,Marcus Island Airport,MUS,JP,24.28195087679897,153.98240744140875
MUT,Muscatine Airport,MUT,US,41.36182244365634,-91.14039820906018
MUU,Mount Union Airport,MUU,US,40.38206595816386,-77.88215408660834
MUV,Mustin Alf Airport,PHL,US,39.86640375130082,-75.2465480104405
MUW,Ghriss Airport,MUW,DZ,35.32857633090609,0.1546986086980584
MUX,Multan Airport,MUX,PK,30.200606905843916,71.41919003732133
MUY,Mouyondzi Airport,MUY,CG,-3.987786310118081,13.92287446266014
MUZ,Musoma Airport,MUZ,TZ,-1.501149434512569,33.804508410076956
MVA,Reykiahlid Airport,MVA,IS,65.65523437788259,-16.913713554918466
MVB,Mvengue Airport,MVB,GA,-1.650118421631486,13.435860630497075
MVC,Monroe County Airport,MVC,US,31.512679415214194,-87.33022499189275
MVD,Carrasco Airport,MVD,UY,-34.83583282380303,-56.029544403232
MVE,Montevideo Municipal Airport,MVE,US,44.94853919193762,-95.71260197154758
MVF,Dixsept Rosado Airport,MVF,BR,-5.16807928407625,-37.24798584617932
MVG,Mevang Airport,MVG,GA,0.11459156446897165,11.086733178687078
MVH,Macksville Airport,MVH,AU,-30.750645454799628,152.9052456281627
MVI,Manetai Airport,MVI,PG,-6.004597738050276,155.3345936517745
MVJ,Marlboro Airport,MVJ,JM,18.019522889090823,-77.4925396057833
MVK,Mulka Airport,MVK,AU,-27.25560179801096,138.00261980265196
MVL,Morrisville-Stowe Airport,MVL,US,44.56465865492081,-72.59948087684538
MVM,Monument Valley Airport,MVM,US,36.69794729722361,-110.2313506751361
MVN,Mt Vernon-Outland Airport,MVN,US,38.319417130711706,-88.85429291272189
MVO,Mongo Airport,MVO,TD,12.198271334025783,18.78728567067174
MVP,Mitu Airport,MVP,CO,1.1287268599935711,-70.04981907100381
MVQ,Mogilev Airport,MVQ,BY,53.94970740473351,30.137581335277623
MVR,Salam Airport,MVR,CM,10.450750359405097,14.260919307704288
MVS,Mucuri Airport,MVS,BR,-18.088277280823462,-39.56273695589664
MVT,Mataiva Airport,MVT,PF,-14.833876556419979,-148.4132624374771
MVU,Musgrave Airport,MVU,AU,-14.16924621621167,143.6863617204781
MVV,Megeve Airport,MVV,FR,45.8137055937248,6.652039907212247
MVW,Skagit Regional Airport,MVW,US,48.41493532779997,-122.3322124125401
MVX,Minvoul Airport,MVX,GA,2.1485918171179517,12.13524576345949
MVY,Martha'S Vineyard Airport,MVY,US,41.390471672129955,-70.61131526229222
MVZ,Masvingo Airport,MVZ,ZW,-20.059253016782996,30.86523553850493
MWA,Williamson County Airport,MWA,US,37.74645988199602,-89.01472039594715
MWB,Morawa Airport,MWB,AU,-29.209389362924156,116.02395897814304
MWC,Lawrence J. Timmerman Airport,MKE,US,43.0291296766644,-87.91464329803573
MWD,Mianwali Airport,MWD,PK,32.54973094255933,71.55097170716756
MWE,Merowe Airport,MWE,SD,18.44924082562759,31.833534381664712
MWF,Maewo Airport,MWF,VU,-15.171923109011418,168.16884695130864
MWG,Marawaka Airport,MWG,PG,-6.136378127236033,146.1386181985661
MWH,Grant County Airport,MWH,US,47.20026473108865,-119.3127360446392
MWI,Maramuni Airport,MWI,PG,-5.150890686143089,143.4858273664465
MWJ,Matthews Ridge Airport,MWJ,GY,6.54890746583964,-59.89700924715749
MWK,Matak Airport,MWK,ID,3.294507381766389,106.2722110321707
MWL,Mineral Wells Airport,MWL,US,32.77891452506452,-98.06172942335758
MWM,Windom Municipal Airport,MWM,US,43.91148424949791,-95.09953785202558
MWN,Mwadui Airport,MWN,TZ,-3.552338271754496,33.60397405604538
MWO,Hook Field,MWO,US,39.511169027663044,-84.39668606412896
MWP,Mountain Airport,MWP,NP,27.99471705866555,85.33633567881512
MWQ,Magwe Airport,MWQ,MM,20.162385458155605,94.94483406732479
MWR,Motswari Airport,MWR,ZA,-24.190277785306353,31.403816445127948
MWS,Mount Wilson Airport,MWS,US,34.21131106194833,-118.06368569074063
MWT,Moolawatana Airport,MWT,AU,-28.504650444362237,138.00261980265196
MWU,Mussau Airport,MWU,PG,-1.501149434512569,149.66803648990015
MWV,Mundulkiri Airport,MWV,KH,12.456102437457302,107.1946758909051
MWW,Mouscron Off-Line Point,MWW,BE,50.7296830224227,3.2200228882069304
MWX,Muan International Airport,MWX,KR,34.990533193409235,126.38303368473458
MWY,Miranda Downs Airport,MWY,AU,-25.78883062658177,141.52057703655873
MWZ,Mwanza Airport,MWZ,TZ,-2.4465297913557853,32.933614894670725
MXA,Manila Municipal Airport,MXA,US,35.87861829495638,-90.17782647951945
MXB,Masamba Airport,MXB,ID,-2.337667888486595,120.33832992965164
MXC,San Juan County Airport,MXC,US,37.87823813674766,-109.36618427334892
MXD,Marion Downs Airport,MXD,AU,-23.336570733399167,139.6011709363801
MXE,Maxton Airport,MXE,US,34.71551221138409,-79.3317387945385
MXF,Maxwell Afb,MGM,US,32.37784581700137,-86.3160921643076
MXG,Marlborough Airport,MXG,US,42.330121286816116,-71.54524117845392
MXH,Moro Airport,MXH,PG,-6.354101932974413,143.2509098401331
MXI,Mati Airport,MXI,PH,6.915600685583761,126.25125201488835
MXJ,Minna Airport,MXJ,NG,9.614231478544248,6.537448542846474
MXK,Mindik Airport,MXK,PG,-6.388479555727557,147.6168487198753
MXL,Mexicali Airport,MXL,MX,32.62994809926654,-115.23326895906568
MXM,Morombe Airport,MXM,MG,-21.75520777071738,43.36717622925583
MXN,Ploujean,MXN,FR,48.5982815107852,-3.8158990501260095
MXO,Monticello Municipal Airport,MXO,US,42.24990754520349,-91.19768983581824
MXP,Malpensa Airport,MIL,IT,45.62462888202592,8.72614723077074
MXQ,Mitchell River Airport,MXQ,AU,-12.817065982261429,135.6534855206528
MXR,Myrhorod Airport,MXR,UA,49.961918533294494,33.60397405604538
MXS,Maota Savaii Island Airport,MXS,WS,-13.72233925485492,-172.23111562055206
MXT,Maintirano Airport,MXT,MG,-18.04817041001715,44.037535390630495
MXU,Mullewa Airport,MXU,AU,-28.550486136334904,115.5197544136127
MXV,Moron Airport,MXV,MN,49.62960250941669,100.17020882014052
MXW,Mandalgobi Airport,MXW,MN,45.7621376654912,106.28367208959797
MXX,Siljan Airport,MXX,SE,60.997086345068915,14.553128460775774
MXY,Mc Carthy Airport,MXY,US,61.43826192393838,-142.91859381625528
MXZ,Mei Xian Airport,MXZ,CN,24.344976447365262,116.13854223165917
MYA,Moruya Airport,MYA,AU,-35.90726410833542,150.14931893957592
MYB,Mayumba Airport,MYB,GA,-3.454935505321883,10.685662763076637
MYC,Maracay Airport,MYC,VE,10.496586905151405,-68.16478931291785
MYD,Malindi Airport,MYD,KE,-3.231482024643508,40.10131444742507
MYE,Miyake Jima Airport,MYE,JP,34.0680717497694,139.56678776409825
MYF,Montgomery Field,SAN,US,32.715888954498226,-117.14695136071985
MYG,Mayaguana Airport,MYG,BS,22.374002418953022,-73.01774117104945
MYH,Marble Canyon Airport,MYH,US,36.80681026730986,-111.64082851225993
MYI,Murray Island Airport,MYI,AU,-9.91216945278208,144.0530472562594
MYJ,Matsuyama Airport,MYJ,JP,33.82169999621787,132.70848553546173
MYK,May Creek Airport,MYK,US,61.41534663927298,-142.9128564573525
MYL,Mc Call Airport,MYL,US,44.91416284984495,-116.09843536085286
MYM,Monkey Mountain Airport,MYM,GY,4.595121608473737,-59.6277153787514
MYN,Mareb Airport,MYN,YE,15.481320433129241,45.338150257668076
MYO,Myroodah Airport,MYO,AU,-18.11692480174979,124.26881692904884
MYP,Mary Airport,MYP,TM,37.666246140383386,61.83360693347706
MYQ,Mysore Airport,MYQ,IN,12.295674100458397,76.6502953188507
MYR,Myrtle Beach Afb,MYR,US,33.67846068403895,-78.9249395577617
MYT,Myitkyina Airport,MYT,MM,25.35338216133136,97.29969204784842
MYU,Ellis Field,MYU,US,60.372561168119624,-166.26662560708175
MYV,Yuba County Airport,MYV,US,39.09290873345897,-121.56445816869564
MYW,Mtwara Airport,MYW,TZ,-10.341888243092495,40.19871977517862
MYX,Menyamya Airport,MYX,PG,-7.202079309941605,146.01829758614716
MYY,Miri Airport,MYY,MY,4.451881869407992,114.00141019130804
MYZ,Monkey Bay Airport,MYZ,MW,-14.100490970705382,34.53789655711249
MZA,Muzaffarnagar Airport,MZA,IN,29.432842416715708,77.6701586751495
MZB,Mocimboa Da Praia Airport,MZB,MZ,-11.361753306938581,40.35914725840388
MZC,Mitzic Airport,MZC,GA,0.7792226117085808,11.568018189683796
MZD,Mendez Airport,MZD,EC,-2.738738304097036,-78.31186860805053
MZE,Manatee Airport,MZE,BZ,17.079871566857367,-89.59913870209012
MZF,Mzamba/Wild Coast Sun Airport,MZF,ZA,-32.750268711685486,28.504650444362237
MZG,Makung Airport,MZG,TW,23.56575431590436,119.62212995366244
MZH,Merzifon Airport,MZH,TR,40.880539993980555,35.534841213651305
MZI,Mopti Airport,MZI,ML,14.507291061255819,-4.079459401610699
MZJ,Marana Airport,MZJ,US,32.51535460046665,-111.33142777304752
MZK,Marakei Airport,MZK,KI,1.9824340186224632,173.66923927105492
MZL,Santaguida Airport,MZL,CO,5.087865115576797,-75.67626253188268
MZM,Metz-Frescaty Airport,ETZ,FR,49.06810631812829,6.136378127236033
MZN,Minj Airport,MZN,PG,-5.907194971617663,144.67757243320867
MZO,Sierra Maestra Airport,MZO,CU,20.322812941380864,-77.12584723981283
MZP,Motueka Airport,MZP,NZ,-41.12118121881845,173.0046072232993
MZQ,Mkuze Airport,MZQ,ZA,-27.633755221408716,32.05126032183721
MZR,Mazar-I-Sharif Airport,MZR,AF,36.70367782593725,67.2136786408044
MZS,Mostyn Airport,MZS,MY,4.612310206406898,118.15536048978053
MZT,Gen Rafael Buelna Airport,MZT,MX,23.14749572924758,-106.2492957475053
MZU,Muzaffarpur Airport,MZU,IN,26.11541612174593,85.38790360704871
MZV,Mulu Airport,MZV,MY,4.027893180924396,114.8035544376235
MZW,Mechria Airport,MZW,DZ,33.51802978571911,-0.2807493229438206
MZX,Mena Airport,MZX,ET,6.348372258034419,39.71743391040825
MZY,Mossel Bay Airport,MZY,ZA,-34.18839236218835,22.087523794595178
MZZ,Marion Airport,MZZ,US,40.485198399536465,-85.67438223140657
NAA,Narrabri Airport,NAA,AU,-30.303739347216524,149.8341876716499
NAB,Albany Nas,ABY,US,31.581432099399542,-84.16176853781553
NAC,Naracoorte Airport,NAC,AU,-36.95004957948878,140.8387602328514
NAD,Macanal Airport,NAD,CO,2.56112136916497,-67.58037100677487
NAE,Natitingou Airport,NAE,BJ,10.381995113898808,1.369369152048518
NAF,Banaina Airport,NAF,ID,2.7444677655936194,117.05527656167995
NAG,Dr Ambedkar Intl Airport,NAG,IN,21.090575722961777,79.05098386870512
NAH,Naha Airport,NAH,ID,3.7127666087534017,125.36890085714943
NAI,Annai Airport,NAI,GY,3.7471438046197223,-58.99746650327764
NAJ,Nakchivan Airport,NAJ,AZ,39.184583532498884,45.46420139880066
NAK,Nakhon Ratchasima Airport,NAK,TH,14.931280176626236,102.08389122179469
NAL,Nalchik Airport,NAL,RU,43.53333424119474,43.705219366752694
NAM,Namlea Airport,NAM,ID,-3.300236843262972,127.10495735924825
NAN,Nadi International Airport,NAN,FJ,-17.755961256945664,177.45075984465413
NAO,Nanchong Airport,NAO,CN,30.79648285431958,106.07167667813913
NAP,Capodichino Airport,NAP,IT,40.880539993980555,14.295297357344255
NAQ,Qaanaaq Airport,NAQ,GL,77.66442814643585,-68.99557937261234
NAR,Nare Airport,NAR,CO,6.199403270915502,-74.5819159626849
NAS,Nassau International Airport,NAS,BS,25.03825601604719,-77.46962432111792
NAT,Augusto Severo Airport,NAT,BR,-5.9129246465576575,-35.242635475674405
NAU,Napuka Island Airport,NAU,PF,-14.16924621621167,-141.5778686633168
NAV,Kapodokya Airport,NAV,TR,38.62881445482953,34.72124274009772
NAW,Narathiwat Airport,NAW,TH,6.514530269973319,101.75157519791689
NAX,Barbers Point Airport,NAX,US,21.296840605706993,-158.11342879483752
NAY,Nanyuan Airport,BJS,CN,40.07266863404603,116.60837728428601
NAZ,Nana Airport,NAZ,SB,-10.657015242150312,162.2100806363628
NBA,Nambaiyufa Airport,NBA,PG,-6.250969491601806,145.2333449259726
NBB,Barrancominas Airport,NBB,CO,3.328884791076121,-70.33056716664802
NBC,Begishevo Airport,NBC,RU,55.565446709507974,52.104781102359276
NBE,Zine Elabidine Ben Ali,NBE,TN,36.073422120274316,10.439291009525107
NBG,Nas/Alvin Callendar,MSY,US,29.8281840111598,-90.02886005372147
NBH,Nambucca Heads Airport,NBH,AU,-30.636051955999736,152.98545936977536
NBL,San Blas Airport,NBL,PA,9.299105333260076,-78.99942277066069
NBO,Jomo Kenyatta International Airport,NBO,KE,-1.3178029313622144,36.93285799334785
NBP,Battery Pk City/N Cove Spb,NYC,US,40.702920924614375,-74.02041977139649
NBR,Nambour Airport,NBR,AU,-26.533674708402707,152.96827461382358
NBS,Changbaishan Airport,NBS,CN,42.078019004550946,127.60342456487578
NBU,Glenview Nas,NBU,US,39.545545369755715,-107.31499650332405
NBV,Cana Brava Airport,NBV,BR,-17.38354006980884,-45.86527010686381
NBW,Guantanamo Nas,GAO,CU,20.162385458155605,-75.22935642429958
NBX,Nabire Airport,NBX,ID,-3.368991875325847,135.4357664106695
NCA,North Caicos Airport,NCA,TC,21.93282513253627,-71.98068622860974
NCE,Cote D'Azur Airport,NCE,FR,43.65938538232732,7.219268334761589
NCG,Nueva Casas Grandes Airport,NCG,MX,30.412598902208185,-107.91659956541878
NCH,Nachingwea Airport,NCH,TZ,-10.364806089078826,38.77778429572209
