/user/karma/hadoop/external_feed/schedule/compare/DB/120528/REFLEGS	737059	185
/user/karma/hadoop/external_feed/schedule/compare/DB/120528/REFLEGS/_logs	543649	3
/user/karma/hadoop/external_feed/schedule/compare/DB/120528/REFLEGS/_logs/history	543649	2
/user/karma/hadoop/external_feed/schedule/compare/DB/120528/REFTWLINSTS	631426	185
/user/karma/hadoop/external_feed/schedule/compare/DB/120528/REFTWLINSTS/_logs	538636	3
/user/karma/hadoop/external_feed/schedule/compare/DB/120528/REFTWLINSTS/_logs/history	538636	2
/user/karma/hadoop/external_feed/schedule/compare/DB/120528/REFTWLS	600875	185
/user/karma/hadoop/external_feed/schedule/compare/DB/120528/REFTWLS/_logs	538145	3
/user/karma/hadoop/external_feed/schedule/compare/DB/120528/REFTWLS/_logs/history	538145	2
/user/karma/hadoop/external_feed/schedule/compare/DB/120528/TWLINSTSTEMP	89100	90
/user/karma/hadoop/external_feed/schedule/compare/DB/120528/TWLSTEMP	59040	90
/user/karma/hadoop/external_feed/schedule/compare/DB/120528/_logs	564716	3
/user/karma/hadoop/external_feed/schedule/compare/DB/120528/_logs/history	564716	2
/user/karma/hadoop/external_feed/schedule/compare/KL	1378038078	2959
/user/karma/hadoop/external_feed/schedule/compare/KL/120526	1271276623	1092
/user/karma/hadoop/external_feed/schedule/compare/KL/120526/NEWLEGSTEMP	412522	90
/user/karma/hadoop/external_feed/schedule/compare/KL/120526/REFLEGS	815852	185
/user/karma/hadoop/external_feed/schedule/compare/KL/120526/REFLEGS/_logs	622282	3
/user/karma/hadoop/external_feed/schedule/compare/KL/120526/REFLEGS/_logs/history	622282	2
/user/karma/hadoop/external_feed/schedule/compare/KL/120526/REFTWLINSTS	721562	185
/user/karma/hadoop/external_feed/schedule/compare/KL/120526/REFTWLINSTS/_logs	628606	3
/user/karma/hadoop/external_feed/schedule/compare/KL/120526/REFTWLINSTS/_logs/history	628606	2
/user/karma/hadoop/external_feed/schedule/compare/KL/120526/REFTWLS	685340	185
/user/karma/hadoop/external_feed/schedule/compare/KL/120526/REFTWLS/_logs	622528	3
/user/karma/hadoop/external_feed/schedule/compare/KL/120526/REFTWLS/_logs/history	622528	2
/user/karma/hadoop/external_feed/schedule/compare/KL/120526/TWLINSTSTEMP	319034	90
/user/karma/hadoop/external_feed/schedule/compare/KL/120526/TWLSTEMP	142768	90
/user/karma/hadoop/external_feed/schedule/compare/KL/120526/_logs	570177	3
/user/karma/hadoop/external_feed/schedule/compare/KL/120526/_logs/history	570177	2
/user/karma/hadoop/external_feed/schedule/compare/KL/120527	6854791	932
/user/karma/hadoop/external_feed/schedule/compare/KL/120527/NEWLEGSTEMP	189720	90
/user/karma/hadoop/external_feed/schedule/compare/KL/120527/REFLEGS	736498	185
/user/karma/hadoop/external_feed/schedule/compare/KL/120527/REFLEGS/_logs	543088	3
/user/karma/hadoop/external_feed/schedule/compare/KL/120527/REFLEGS/_logs/history	543088	2
/user/karma/hadoop/external_feed/schedule/compare/KL/120527/REFTWLINSTS	631434	185
/user/karma/hadoop/external_feed/schedule/compare/KL/120527/REFTWLINSTS/_logs	538644	3
/user/karma/hadoop/external_feed/schedule/compare/KL/120527/REFTWLINSTS/_logs/history	538644	2
/user/karma/hadoop/external_feed/schedule/compare/KL/120527/REFTWLS	600876	185
/user/karma/hadoop/external_feed/schedule/compare/KL/120527/REFTWLS/_logs	538146	3
/user/karma/hadoop/external_feed/schedule/compare/KL/120527/REFTWLS/_logs/history	538146	2
/user/karma/hadoop/external_feed/schedule/compare/KL/120527/TWLINSTSTEMP	89100	90
/user/karma/hadoop/external_feed/schedule/compare/KL/120527/TWLSTEMP	59040	90
/user/karma/hadoop/external_feed/schedule/compare/KL/120527/_logs	565797	3
/user/karma/hadoop/external_feed/schedule/compare/KL/120527/_logs/history	565797	2
/user/karma/hadoop/external_feed/schedule/compare/KL/120528	99906664	932
/user/karma/hadoop/external_feed/schedule/compare/KL/120528/NEWLEGSTEMP	227142	90
/user/karma/hadoop/external_feed/schedule/compare/KL/120528/REFLEGS	751708	185
/user/karma/hadoop/external_feed/schedule/compare/KL/120528/REFLEGS/_logs	557372	3
/user/karma/hadoop/external_feed/schedule/compare/KL/120528/REFLEGS/_logs/history	557372	2
/user/karma/hadoop/external_feed/schedule/compare/KL/120528/REFTWLINSTS	678909	185
/user/karma/hadoop/external_feed/schedule/compare/KL/120528/REFTWLINSTS/_logs	585142	3
/user/karma/hadoop/external_feed/schedule/compare/KL/120528/REFTWLINSTS/_logs/history	585142	2
/user/karma/hadoop/external_feed/schedule/compare/KL/120528/REFTWLS	626233	185
/user/karma/hadoop/external_feed/schedule/compare/KL/120528/REFTWLS/_logs	563029	3
/user/karma/hadoop/external_feed/schedule/compare/KL/120528/REFTWLS/_logs/history	563029	2
/user/karma/hadoop/external_feed/schedule/compare/KL/120528/TWLINSTSTEMP	127674	90
/user/karma/hadoop/external_feed/schedule/compare/KL/120528/TWLSTEMP	73998	90
/user/karma/hadoop/external_feed/schedule/compare/KL/120528/_logs	568766	3
/user/karma/hadoop/external_feed/schedule/compare/KL/120528/_logs/history	568766	2
/user/karma/hadoop/external_feed/schedule/compare/WX	289630614	3730
/user/karma/hadoop/external_feed/schedule/compare/WX/120525	141979348	931
/user/karma/hadoop/external_feed/schedule/compare/WX/120525/NEWLEGSTEMP	189720	90
/user/karma/hadoop/external_feed/schedule/compare/WX/120525/REFLEGS	736451	185
/user/karma/hadoop/external_feed/schedule/compare/WX/120525/REFLEGS/_logs	543041	3
/user/karma/hadoop/external_feed/schedule/compare/WX/120525/REFLEGS/_logs/history	543041	2
/user/karma/hadoop/external_feed/schedule/compare/WX/120525/REFTWLINSTS	631395	185
/user/karma/hadoop/external_feed/schedule/compare/WX/120525/REFTWLINSTS/_logs	538605	3
/user/karma/hadoop/external_feed/schedule/compare/WX/120525/REFTWLINSTS/_logs/history	538605	2
/user/karma/hadoop/external_feed/schedule/compare/WX/120525/REFTWLS	600853	185
/user/karma/hadoop/external_feed/schedule/compare/WX/120525/REFTWLS/_logs	538123	3
/user/karma/hadoop/external_feed/schedule/compare/WX/120525/REFTWLS/_logs/history	538123	2
/user/karma/hadoop/external_feed/schedule/compare/WX/120525/TWLINSTSTEMP	89100	90
/user/karma/hadoop/external_feed/schedule/compare/WX/120525/TWLSTEMP	59040	90
/user/karma/hadoop/external_feed/schedule/compare/WX/120525/_logs	566253	3
/user/karma/hadoop/external_feed/schedule/compare/WX/120525/_logs/history	566253	2
/user/karma/hadoop/external_feed/schedule/compare/WX/120526	141844023	931
/user/karma/hadoop/external_feed/schedule/compare/WX/120526/NEWLEGSTEMP	189720	90
/user/karma/hadoop/external_feed/schedule/compare/WX/120526/REFLEGS	736468	185
/user/karma/hadoop/external_feed/schedule/compare/WX/120526/REFLEGS/_logs	543058	3
/user/karma/hadoop/external_feed/schedule/compare/WX/120526/REFLEGS/_logs/history	543058	2
/user/karma/hadoop/external_feed/schedule/compare/WX/120526/REFTWLINSTS	631429	185
/user/karma/hadoop/external_feed/schedule/compare/WX/120526/REFTWLINSTS/_logs	538639	3
/user/karma/hadoop/external_feed/schedule/compare/WX/120526/REFTWLINSTS/_logs/history	538639	2
/user/karma/hadoop/external_feed/schedule/compare/WX/120526/REFTWLS	600886	185
/user/karma/hadoop/external_feed/schedule/compare/WX/120526/REFTWLS/_logs	538156	3
/user/karma/hadoop/external_feed/schedule/compare/WX/120526/REFTWLS/_logs/history	538156	2
/user/karma/hadoop/external_feed/schedule/compare/WX/120526/TWLINSTSTEMP	89100	90
/user/karma/hadoop/external_feed/schedule/compare/WX/120526/TWLSTEMP	59040	90
/user/karma/hadoop/external_feed/schedule/compare/WX/120526/_logs	568129	3
/user/karma/hadoop/external_feed/schedule/compare/WX/120526/_logs/history	568129	2
/user/karma/hadoop/external_feed/schedule/compare/WX/120527	2877758	932
/user/karma/hadoop/external_feed/schedule/compare/WX/120527/NEWLEGSTEMP	189720	90
/user/karma/hadoop/external_feed/schedule/compare/WX/120527/REFLEGS	736408	185
/user/karma/hadoop/external_feed/schedule/compare/WX/120527/REFLEGS/_logs	542998	3
/user/karma/hadoop/external_feed/schedule/compare/WX/120527/REFLEGS/_logs/history	542998	2
/user/karma/hadoop/external_feed/schedule/compare/WX/120527/REFTWLINSTS	631435	185
/user/karma/hadoop/external_feed/schedule/compare/WX/120527/REFTWLINSTS/_logs	538645	3
/user/karma/hadoop/external_feed/schedule/compare/WX/120527/REFTWLINSTS/_logs/history	538645	2
/user/karma/hadoop/external_feed/schedule/compare/WX/120527/REFTWLS	600903	185
/user/karma/hadoop/external_feed/schedule/compare/WX/120527/REFTWLS/_logs	538173	3
/user/karma/hadoop/external_feed/schedule/compare/WX/120527/REFTWLS/_logs/history	538173	2
/user/karma/hadoop/external_feed/schedule/compare/WX/120527/TWLINSTSTEMP	89100	90
/user/karma/hadoop/external_feed/schedule/compare/WX/120527/TWLSTEMP	59040	90
/user/karma/hadoop/external_feed/schedule/compare/WX/120527/_logs	564502	3
/user/karma/hadoop/external_feed/schedule/compare/WX/120527/_logs/history	564502	2
/user/karma/hadoop/external_feed/schedule/compare/WX/120528	2929485	932
/user/karma/hadoop/external_feed/schedule/compare/WX/120528/NEWLEGSTEMP	189720	90
/user/karma/hadoop/external_feed/schedule/compare/WX/120528/REFLEGS	736517	185
/user/karma/hadoop/external_feed/schedule/compare/WX/120528/REFLEGS/_logs	543107	3
/user/karma/hadoop/external_feed/schedule/compare/WX/120528/REFLEGS/_logs/history	543107	2
/user/karma/hadoop/external_feed/schedule/compare/WX/120528/REFTWLINSTS	631439	185
/user/karma/hadoop/external_feed/schedule/compare/WX/120528/REFTWLINSTS/_logs	538649	3
/user/karma/hadoop/external_feed/schedule/compare/WX/120528/REFTWLINSTS/_logs/history	538649	2
/user/karma/hadoop/external_feed/schedule/compare/WX/120528/REFTWLS	600786	185
/user/karma/hadoop/external_feed/schedule/compare/WX/120528/REFTWLS/_logs	538056	3
/user/karma/hadoop/external_feed/schedule/compare/WX/120528/REFTWLS/_logs/history	538056	2
/user/karma/hadoop/external_feed/schedule/compare/WX/120528/TWLINSTSTEMP	89100	90
/user/karma/hadoop/external_feed/schedule/compare/WX/120528/TWLSTEMP	59040	90
/user/karma/hadoop/external_feed/schedule/compare/WX/120528/_logs	567043	3
/user/karma/hadoop/external_feed/schedule/compare/WX/120528/_logs/history	567043	2
/user/karma/hadoop/external_feed/schedule/compare/YS	453855484	3731
/user/karma/hadoop/external_feed/schedule/compare/YS/120525	222903085	931
/user/karma/hadoop/external_feed/schedule/compare/YS/120525/NEWLEGSTEMP	190291	90
/user/karma/hadoop/external_feed/schedule/compare/YS/120525/REFLEGS	736583	185
/user/karma/hadoop/external_feed/schedule/compare/YS/120525/REFLEGS/_logs	543093	3
/user/karma/hadoop/external_feed/schedule/compare/YS/120525/REFLEGS/_logs/history	543093	2
/user/karma/hadoop/external_feed/schedule/compare/YS/120525/REFTWLINSTS	639560	185
/user/karma/hadoop/external_feed/schedule/compare/YS/120525/REFTWLINSTS/_logs	546687	3
/user/karma/hadoop/external_feed/schedule/compare/YS/120525/REFTWLINSTS/_logs/history	546687	2
/user/karma/hadoop/external_feed/schedule/compare/YS/120525/REFTWLS	603591	185
/user/karma/hadoop/external_feed/schedule/compare/YS/120525/REFTWLS/_logs	540820	3
/user/karma/hadoop/external_feed/schedule/compare/YS/120525/REFTWLS/_logs/history	540820	2
/user/karma/hadoop/external_feed/schedule/compare/YS/120525/TWLINSTSTEMP	89688	90
/user/karma/hadoop/external_feed/schedule/compare/YS/120525/TWLSTEMP	59297	90
/user/karma/hadoop/external_feed/schedule/compare/YS/120525/_logs	566328	3
/user/karma/hadoop/external_feed/schedule/compare/YS/120525/_logs/history	566328	2
